"","Url"
"1703","https://millercenter.org/the-presidency/presidential-speeches/december-4-1992-address-somalia/"
"1704","https://millercenter.org/the-presidency/presidential-speeches/october-11-1992-debate-bill-clinton-and-ross-perot/"
"1705","https://millercenter.org/the-presidency/presidential-speeches/august-20-1992-republican-national-convention/"
"1706","https://millercenter.org/the-presidency/presidential-speeches/january-28-1992-state-union-address/"
"1707","https://millercenter.org/the-presidency/presidential-speeches/july-31-1991-press-conference-mikhail-gorbachev/"
"1708","https://millercenter.org/the-presidency/presidential-speeches/march-6-1991-address-joint-session-congress-end-gulf-war/"
"1709","https://millercenter.org/the-presidency/presidential-speeches/january-29-1991-state-union-address/"
"1710","https://millercenter.org/the-presidency/presidential-speeches/january-16-1991-address-nation-invasion-iraq/"
"1711","https://millercenter.org/the-presidency/presidential-speeches/october-2-1990-address-nation-budget/"
"1712","https://millercenter.org/the-presidency/presidential-speeches/september-25-1988-debate-michael-dukakis/"
"1713","https://millercenter.org/the-presidency/presidential-speeches/august-18-1988-acceptance-speech-republican-national"
"1714","https://millercenter.org/the-presidency/presidential-speeches/february-9-1989-address-joint-session-congress/"
"1715","https://millercenter.org/the-presidency/presidential-speeches/may-12-1989-commencement-address-texas-am-university/"
"1716","https://millercenter.org/the-presidency/presidential-speeches/january-31-1990-state-union-address/"
"1717","https://millercenter.org/the-presidency/presidential-speeches/july-26-1990-remarks-signing-americans-disabilities-act/"
"1718","https://millercenter.org/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait/"
"1719","https://millercenter.org/the-presidency/presidential-speeches/september-11-1990-address-joint-session-congress/"
"1720","https://millercenter.org/the-presidency/presidential-speeches/october-1-1990-address-united-nations/"
"1721","https://millercenter.org/the-presidency/presidential-speeches/april-23-1995-time-healing-ceremony/"
"1722","https://millercenter.org/the-presidency/presidential-speeches/june-25-1996-victims-rights-announcement"
"1723","https://millercenter.org/the-presidency/presidential-speeches/august-29-1996-remarks-democratic-national-convention"
"1724","https://millercenter.org/the-presidency/presidential-speeches/october-6-1996-presidential-debate-senator-bob-dole"
"1725","https://millercenter.org/the-presidency/presidential-speeches/november-3-1996-remarks-congregation-st-pauls-ame-church"
"1726","https://millercenter.org/the-presidency/presidential-speeches/january-20-1997-second-inaugural"
"1727","https://millercenter.org/the-presidency/presidential-speeches/january-18-2001-farewell-address/"
"1728","https://millercenter.org/the-presidency/presidential-speeches/january-27-2000-state-union-address/"
"1729","https://millercenter.org/the-presidency/presidential-speeches/june-10-1999-address-kosovo-agreement/"
"1730","https://millercenter.org/the-presidency/presidential-speeches/march-24-1999-statement-kosovo/"
"1731","https://millercenter.org/the-presidency/presidential-speeches/january-19-1999-state-union-address/"
"1732","https://millercenter.org/the-presidency/presidential-speeches/march-25-1998-remarks-people-rwanda/"
"1733","https://millercenter.org/the-presidency/presidential-speeches/march-23-1998-remarks-people-ghana/"
"1734","https://millercenter.org/the-presidency/presidential-speeches/january-27-1998-state-union-address/"
"1735","https://millercenter.org/the-presidency/presidential-speeches/january-26-1998-response-lewinsky-allegations/"
"1736","https://millercenter.org/the-presidency/presidential-speeches/april-22-1997-address-people-and-relief-workers-grand-forks-nd/"
"1737","https://millercenter.org/the-presidency/presidential-speeches/february-4-1997-state-union-address/"
"1738","https://millercenter.org/the-presidency/presidential-speeches/january-29-1993-press-conference-gays-military/"
"1739","https://millercenter.org/the-presidency/presidential-speeches/february-5-1993-remarks-signing-family-medical-leave-act/"
"1740","https://millercenter.org/the-presidency/presidential-speeches/february-17-1993-address-joint-session-congress/"
"1741","https://millercenter.org/the-presidency/presidential-speeches/april-30-1993-national-service-address/"
"1742","https://millercenter.org/the-presidency/presidential-speeches/may-5-1993-remarks-operation-restore-hope/"
"1743","https://millercenter.org/the-presidency/presidential-speeches/june-6-1993-speech-25th-anniversary-memorial-mass-robert-f/"
"1744","https://millercenter.org/the-presidency/presidential-speeches/september-13-1993-remarks-signing-israeli-palestinian/"
"1745","https://millercenter.org/the-presidency/presidential-speeches/september-22-1993-address-health-care-reform/"
"1746","https://millercenter.org/the-presidency/presidential-speeches/october-7-1993-address-somalia/"
"1747","https://millercenter.org/the-presidency/presidential-speeches/november-13-1993-remarks-convocation-church-god-christ-memphis/"
"1748","https://millercenter.org/the-presidency/presidential-speeches/january-25-1994-state-union-address/"
"1749","https://millercenter.org/the-presidency/presidential-speeches/june-6-1994-remarks-us-national-cemetery/"
"1750","https://millercenter.org/the-presidency/presidential-speeches/july-12-1994-remarks-brandenburg-gate/"
"1751","https://millercenter.org/the-presidency/presidential-speeches/january-24-1995-state-union-address/"
"1752","https://millercenter.org/the-presidency/presidential-speeches/july-19-1995-address-affirmative-action/"
"1753","https://millercenter.org/the-presidency/presidential-speeches/october-16-1995-address-race-relations/"
"1754","https://millercenter.org/the-presidency/presidential-speeches/november-27-1995-address-bosnia/"
"1755","https://millercenter.org/the-presidency/presidential-speeches/november-30-1995-address-employees-mackie-metal-plant/"
"1756","https://millercenter.org/the-presidency/presidential-speeches/january-23-1996-state-union-address/"
"1757","https://millercenter.org/the-presidency/presidential-speeches/january-15-2009-farewell-address-nation/"
"1758","https://millercenter.org/the-presidency/presidential-speeches/january-12-2009-final-press-conference/"
"1759","https://millercenter.org/the-presidency/presidential-speeches/december-19-2008-remarks-plan-assist-automakers/"
"1760","https://millercenter.org/the-presidency/presidential-speeches/october-3-2008-remarks-emergency-economic-stabilization-act/"
"1761","https://millercenter.org/the-presidency/presidential-speeches/march-19-2008-remarks-war-terror/"
"1762","https://millercenter.org/the-presidency/presidential-speeches/january-28-2008-state-union-address/"
"1763","https://millercenter.org/the-presidency/presidential-speeches/april-9-2007-speech-comprehensive-immigration-reform/"
"1764","https://millercenter.org/the-presidency/presidential-speeches/january-23-2007-state-union-address/"
"1765","https://millercenter.org/the-presidency/presidential-speeches/january-11-2007-address-military-operations-iraq/"
"1766","https://millercenter.org/the-presidency/presidential-speeches/july-19-2006-remarks-stem-cell-research-policy/"
"1767","https://millercenter.org/the-presidency/presidential-speeches/january-31-2006-state-union-address/"
"1768","https://millercenter.org/the-presidency/presidential-speeches/december-19-2005-address-renewal-iraq"
"1769","https://millercenter.org/the-presidency/presidential-speeches/january-29-2001-remarks-faith-based-and-community-initiatives/"
"1770","https://millercenter.org/the-presidency/presidential-speeches/may-11-2001-proposal-global-fund-fight-hivaids-malaria-and/"
"1771","https://millercenter.org/the-presidency/presidential-speeches/june-7-2001-remarks-signing-economic-growth-and-tax-relief/"
"1772","https://millercenter.org/the-presidency/presidential-speeches/august-10-2001-address-nation-stem-cell-research/"
"1773","https://millercenter.org/the-presidency/presidential-speeches/september-11-2001-address-nation-terrorist-attacks/"
"1774","https://millercenter.org/the-presidency/presidential-speeches/january-8-2002-remarks-no-child-left-behind-bill/"
"1775","https://millercenter.org/the-presidency/presidential-speeches/december-8-2003-address-signing-medicare-legislation"
"1776","https://millercenter.org/the-presidency/presidential-speeches/january-29-2002-state-union-address/"
"1777","https://millercenter.org/the-presidency/presidential-speeches/january-7-2004-temporary-worker-program-proposal"
"1778","https://millercenter.org/the-presidency/presidential-speeches/june-1-2002-graduation-speech-west-point/"
"1779","https://millercenter.org/the-presidency/presidential-speeches/january-20-2004-state-union-address"
"1780","https://millercenter.org/the-presidency/presidential-speeches/june-7-2002-address-nation-department-homeland-security/"
"1781","https://millercenter.org/the-presidency/presidential-speeches/july-17-2004-remarks-national-security-and-war-effort"
"1782","https://millercenter.org/the-presidency/presidential-speeches/june-19-2002-speech-new-mother-and-child-hiv-prevention/"
"1783","https://millercenter.org/the-presidency/presidential-speeches/september-3-2004-remarks-republican-national-convention"
"1784","https://millercenter.org/the-presidency/presidential-speeches/september-12-2002-remarks-un-general-assembly/"
"1785","https://millercenter.org/the-presidency/presidential-speeches/january-20-2005-second-inaugural-address-0"
"1786","https://millercenter.org/the-presidency/presidential-speeches/january-28-2003-state-union-address/"
"1787","https://millercenter.org/the-presidency/presidential-speeches/february-2-2005-state-union-address"
"1788","https://millercenter.org/the-presidency/presidential-speeches/march-17-2003-address-nation-iraq/"
"1789","https://millercenter.org/the-presidency/presidential-speeches/august-31-2005-remarks-hurricane-katrina-relief-efforts"
"1790","https://millercenter.org/the-presidency/presidential-speeches/march-20-2003-address-start-iraq-war/"
"1791","https://millercenter.org/the-presidency/presidential-speeches/september-16-2005-hurricane-relief-address-new-orleans"
"1792","https://millercenter.org/the-presidency/presidential-speeches/november-6-2003-remarks-freedom-iraq-and-middle-east/"
"1793","https://millercenter.org/the-presidency/presidential-speeches/december-1-2009-speech-strategy-afghanistan-and-pakistan/"
"1794","https://millercenter.org/the-presidency/presidential-speeches/september-23-2010-address-united-nations"
